05/19/2025 06:59:16 - INFO - __main__ -   eta: 4 days, 11:32:10  iter: 141120  global_step: 35280  speed: 1.1 images/sec  loss: 3.6710 (4.6932)  loss_sparsity: 0.3880 (0.4490)  acc: 0.3600 (0.3089)  batch_time: 0.8982 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.19e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:00:29 - INFO - __main__ -   eta: 4 days, 11:40:00  iter: 141200  global_step: 35300  speed: 1.1 images/sec  loss: 4.1450 (4.6928)  loss_sparsity: 0.3879 (0.4490)  acc: 0.3448 (0.3089)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.19e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:01:43 - INFO - __main__ -   eta: 4 days, 11:31:00  iter: 141280  global_step: 35320  speed: 1.1 images/sec  loss: 3.9643 (4.6923)  loss_sparsity: 0.3879 (0.4490)  acc: 0.2963 (0.3090)  batch_time: 0.8992 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.19e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:02:56 - INFO - __main__ -   eta: 4 days, 11:29:16  iter: 141360  global_step: 35340  speed: 1.1 images/sec  loss: 3.6173 (4.6919)  loss_sparsity: 0.3878 (0.4489)  acc: 0.3478 (0.3090)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:04:10 - INFO - __main__ -   eta: 4 days, 11:41:59  iter: 141440  global_step: 35360  speed: 1.1 images/sec  loss: 3.7119 (4.6915)  loss_sparsity: 0.3878 (0.4489)  acc: 0.3182 (0.3090)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:05:23 - INFO - __main__ -   eta: 4 days, 11:33:56  iter: 141520  global_step: 35380  speed: 1.1 images/sec  loss: 3.8289 (4.6910)  loss_sparsity: 0.3877 (0.4489)  acc: 0.2941 (0.3091)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:06:37 - INFO - __main__ -   eta: 4 days, 10:55:40  iter: 141600  global_step: 35400  speed: 1.1 images/sec  loss: 3.9531 (4.6905)  loss_sparsity: 0.3876 (0.4488)  acc: 0.3077 (0.3091)  batch_time: 0.8998 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:07:50 - INFO - __main__ -   eta: 4 days, 10:58:27  iter: 141680  global_step: 35420  speed: 1.1 images/sec  loss: 3.7064 (4.6900)  loss_sparsity: 0.3876 (0.4488)  acc: 0.3684 (0.3091)  batch_time: 0.8984 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:09:04 - INFO - __main__ -   eta: 4 days, 11:29:53  iter: 141760  global_step: 35440  speed: 1.1 images/sec  loss: 3.1764 (4.6895)  loss_sparsity: 0.3875 (0.4488)  acc: 0.4000 (0.3092)  batch_time: 0.9001 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:10:17 - INFO - __main__ -   eta: 4 days, 11:14:29  iter: 141840  global_step: 35460  speed: 1.1 images/sec  loss: 4.0087 (4.6889)  loss_sparsity: 0.3875 (0.4487)  acc: 0.3333 (0.3092)  batch_time: 0.8978 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:11:31 - INFO - __main__ -   eta: 4 days, 11:16:56  iter: 141920  global_step: 35480  speed: 1.1 images/sec  loss: 3.3687 (4.6884)  loss_sparsity: 0.3874 (0.4487)  acc: 0.3125 (0.3093)  batch_time: 0.9005 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:12:44 - INFO - __main__ -   eta: 4 days, 11:26:00  iter: 142000  global_step: 35500  speed: 1.1 images/sec  loss: 4.0762 (4.6879)  loss_sparsity: 0.3873 (0.4487)  acc: 0.3333 (0.3093)  batch_time: 0.8999 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.37e-05  max mem: 15069
05/19/2025 07:13:58 - INFO - __main__ -   eta: 4 days, 11:28:07  iter: 142080  global_step: 35520  speed: 1.1 images/sec  loss: 3.8628 (4.6875)  loss_sparsity: 0.3873 (0.4486)  acc: 0.3714 (0.3093)  batch_time: 0.8992 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:15:11 - INFO - __main__ -   eta: 4 days, 11:18:49  iter: 142160  global_step: 35540  speed: 1.1 images/sec  loss: 3.5389 (4.6871)  loss_sparsity: 0.3872 (0.4486)  acc: 0.3889 (0.3094)  batch_time: 0.8993 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:16:25 - INFO - __main__ -   eta: 4 days, 11:19:16  iter: 142240  global_step: 35560  speed: 1.1 images/sec  loss: 3.9502 (4.6867)  loss_sparsity: 0.3872 (0.4485)  acc: 0.3182 (0.3094)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:17:39 - INFO - __main__ -   eta: 4 days, 11:21:10  iter: 142320  global_step: 35580  speed: 1.1 images/sec  loss: 3.8490 (4.6862)  loss_sparsity: 0.3871 (0.4485)  acc: 0.2917 (0.3094)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:18:52 - INFO - __main__ -   eta: 4 days, 11:13:44  iter: 142400  global_step: 35600  speed: 1.1 images/sec  loss: 3.7430 (4.6857)  loss_sparsity: 0.3871 (0.4485)  acc: 0.3500 (0.3095)  batch_time: 0.8991 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:20:06 - INFO - __main__ -   eta: 4 days, 11:18:21  iter: 142480  global_step: 35620  speed: 1.1 images/sec  loss: 4.5096 (4.6852)  loss_sparsity: 0.3870 (0.4484)  acc: 0.2800 (0.3095)  batch_time: 0.9000 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:21:19 - INFO - __main__ -   eta: 4 days, 11:14:44  iter: 142560  global_step: 35640  speed: 1.1 images/sec  loss: 3.7962 (4.6847)  loss_sparsity: 0.3869 (0.4484)  acc: 0.2963 (0.3095)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:22:33 - INFO - __main__ -   eta: 4 days, 11:14:39  iter: 142640  global_step: 35660  speed: 1.1 images/sec  loss: 4.2603 (4.6842)  loss_sparsity: 0.3869 (0.4484)  acc: 0.2941 (0.3096)  batch_time: 0.8988 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:23:46 - INFO - __main__ -   eta: 4 days, 11:06:42  iter: 142720  global_step: 35680  speed: 1.1 images/sec  loss: 3.8523 (4.6838)  loss_sparsity: 0.3868 (0.4483)  acc: 0.4615 (0.3096)  batch_time: 0.8986 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:25:00 - INFO - __main__ -   eta: 4 days, 10:58:17  iter: 142800  global_step: 35700  speed: 1.1 images/sec  loss: 3.8499 (4.6834)  loss_sparsity: 0.3868 (0.4483)  acc: 0.3438 (0.3096)  batch_time: 0.8990 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:26:13 - INFO - __main__ -   eta: 4 days, 11:03:33  iter: 142880  global_step: 35720  speed: 1.1 images/sec  loss: 4.2442 (4.6829)  loss_sparsity: 0.3867 (0.4483)  acc: 0.3333 (0.3097)  batch_time: 0.8997 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:27:27 - INFO - __main__ -   eta: 4 days, 10:38:45  iter: 142960  global_step: 35740  speed: 1.1 images/sec  loss: 3.6392 (4.6825)  loss_sparsity: 0.3866 (0.4482)  acc: 0.4118 (0.3097)  batch_time: 0.9000 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:28:41 - INFO - __main__ -   eta: 4 days, 10:52:57  iter: 143040  global_step: 35760  speed: 1.1 images/sec  loss: 3.6885 (4.6819)  loss_sparsity: 0.3866 (0.4482)  acc: 0.3704 (0.3097)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:29:54 - INFO - __main__ -   eta: 4 days, 11:04:41  iter: 143120  global_step: 35780  speed: 1.1 images/sec  loss: 3.9843 (4.6815)  loss_sparsity: 0.3865 (0.4482)  acc: 0.3478 (0.3098)  batch_time: 0.9000 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:31:08 - INFO - __main__ -   eta: 4 days, 10:59:54  iter: 143200  global_step: 35800  speed: 1.1 images/sec  loss: 4.1674 (4.6811)  loss_sparsity: 0.3865 (0.4481)  acc: 0.3333 (0.3098)  batch_time: 0.8989 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:32:21 - INFO - __main__ -   eta: 4 days, 10:57:52  iter: 143280  global_step: 35820  speed: 1.1 images/sec  loss: 3.7670 (4.6807)  loss_sparsity: 0.3864 (0.4481)  acc: 0.4118 (0.3098)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:33:35 - INFO - __main__ -   eta: 4 days, 10:52:43  iter: 143360  global_step: 35840  speed: 1.1 images/sec  loss: 4.3703 (4.6803)  loss_sparsity: 0.3864 (0.4481)  acc: 0.2857 (0.3098)  batch_time: 0.8987 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:34:48 - INFO - __main__ -   eta: 4 days, 10:48:34  iter: 143440  global_step: 35860  speed: 1.1 images/sec  loss: 4.0078 (4.6799)  loss_sparsity: 0.3863 (0.4480)  acc: 0.2500 (0.3099)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.36e-05  max mem: 15069
05/19/2025 07:36:02 - INFO - __main__ -   eta: 4 days, 10:52:55  iter: 143520  global_step: 35880  speed: 1.1 images/sec  loss: 3.2448 (4.6795)  loss_sparsity: 0.3862 (0.4480)  acc: 0.4000 (0.3099)  batch_time: 0.9005 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:37:15 - INFO - __main__ -   eta: 4 days, 10:49:10  iter: 143600  global_step: 35900  speed: 1.1 images/sec  loss: 3.9421 (4.6791)  loss_sparsity: 0.3862 (0.4480)  acc: 0.3636 (0.3099)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:38:29 - INFO - __main__ -   eta: 4 days, 10:55:51  iter: 143680  global_step: 35920  speed: 1.1 images/sec  loss: 3.5223 (4.6786)  loss_sparsity: 0.3861 (0.4479)  acc: 0.3636 (0.3099)  batch_time: 0.8988 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:39:42 - INFO - __main__ -   eta: 4 days, 10:55:15  iter: 143760  global_step: 35940  speed: 1.1 images/sec  loss: 3.8140 (4.6783)  loss_sparsity: 0.3861 (0.4479)  acc: 0.2857 (0.3100)  batch_time: 0.8990 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:40:56 - INFO - __main__ -   eta: 4 days, 10:43:58  iter: 143840  global_step: 35960  speed: 1.1 images/sec  loss: 3.9242 (4.6778)  loss_sparsity: 0.3860 (0.4479)  acc: 0.3182 (0.3100)  batch_time: 0.8987 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:42:09 - INFO - __main__ -   eta: 4 days, 10:31:53  iter: 143920  global_step: 35980  speed: 1.1 images/sec  loss: 3.9169 (4.6773)  loss_sparsity: 0.3860 (0.4478)  acc: 0.3448 (0.3100)  batch_time: 0.8991 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:43:23 - INFO - __main__ -   eta: 4 days, 10:37:13  iter: 144000  global_step: 36000  speed: 1.1 images/sec  loss: 3.7638 (4.6768)  loss_sparsity: 0.3859 (0.4478)  acc: 0.3333 (0.3101)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:44:36 - INFO - __main__ -   eta: 4 days, 10:41:31  iter: 144080  global_step: 36020  speed: 1.1 images/sec  loss: 3.8897 (4.6764)  loss_sparsity: 0.3858 (0.4478)  acc: 0.2500 (0.3101)  batch_time: 0.8990 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:45:50 - INFO - __main__ -   eta: 4 days, 10:33:54  iter: 144160  global_step: 36040  speed: 1.1 images/sec  loss: 3.7316 (4.6760)  loss_sparsity: 0.3858 (0.4477)  acc: 0.3636 (0.3101)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.18e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:47:03 - INFO - __main__ -   eta: 4 days, 10:46:26  iter: 144240  global_step: 36060  speed: 1.1 images/sec  loss: 3.8992 (4.6756)  loss_sparsity: 0.3857 (0.4477)  acc: 0.2963 (0.3101)  batch_time: 0.9004 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:48:17 - INFO - __main__ -   eta: 4 days, 10:41:01  iter: 144320  global_step: 36080  speed: 1.1 images/sec  loss: 3.5974 (4.6751)  loss_sparsity: 0.3856 (0.4477)  acc: 0.3182 (0.3102)  batch_time: 0.8993 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:49:30 - INFO - __main__ -   eta: 4 days, 10:39:17  iter: 144400  global_step: 36100  speed: 1.1 images/sec  loss: 3.5117 (4.6747)  loss_sparsity: 0.3856 (0.4476)  acc: 0.3000 (0.3102)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:50:44 - INFO - __main__ -   eta: 4 days, 10:37:24  iter: 144480  global_step: 36120  speed: 1.1 images/sec  loss: 4.0694 (4.6743)  loss_sparsity: 0.3855 (0.4476)  acc: 0.3333 (0.3102)  batch_time: 0.8993 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:51:57 - INFO - __main__ -   eta: 4 days, 10:26:11  iter: 144560  global_step: 36140  speed: 1.1 images/sec  loss: 3.7333 (4.6738)  loss_sparsity: 0.3855 (0.4476)  acc: 0.2727 (0.3103)  batch_time: 0.9000 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:53:11 - INFO - __main__ -   eta: 4 days, 10:30:27  iter: 144640  global_step: 36160  speed: 1.1 images/sec  loss: 3.8468 (4.6734)  loss_sparsity: 0.3854 (0.4475)  acc: 0.3500 (0.3103)  batch_time: 0.8990 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:54:24 - INFO - __main__ -   eta: 4 days, 10:23:24  iter: 144720  global_step: 36180  speed: 1.1 images/sec  loss: 3.6453 (4.6731)  loss_sparsity: 0.3854 (0.4475)  acc: 0.3636 (0.3103)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:55:38 - INFO - __main__ -   eta: 4 days, 10:33:19  iter: 144800  global_step: 36200  speed: 1.1 images/sec  loss: 4.1488 (4.6727)  loss_sparsity: 0.3853 (0.4474)  acc: 0.3333 (0.3103)  batch_time: 0.8988 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:56:51 - INFO - __main__ -   eta: 4 days, 10:17:16  iter: 144880  global_step: 36220  speed: 1.1 images/sec  loss: 3.7456 (4.6723)  loss_sparsity: 0.3852 (0.4474)  acc: 0.3333 (0.3104)  batch_time: 0.8991 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.35e-05  max mem: 15069
05/19/2025 07:58:05 - INFO - __main__ -   eta: 4 days, 10:32:25  iter: 144960  global_step: 36240  speed: 1.1 images/sec  loss: 4.4219 (4.6719)  loss_sparsity: 0.3852 (0.4474)  acc: 0.3500 (0.3104)  batch_time: 0.8988 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 07:59:18 - INFO - __main__ -   eta: 4 days, 9:56:01  iter: 145040  global_step: 36260  speed: 1.1 images/sec  loss: 3.3213 (4.6714)  loss_sparsity: 0.3851 (0.4473)  acc: 0.3684 (0.3104)  batch_time: 0.8985 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:00:32 - INFO - __main__ -   eta: 4 days, 10:26:57  iter: 145120  global_step: 36280  speed: 1.1 images/sec  loss: 3.4005 (4.6709)  loss_sparsity: 0.3851 (0.4473)  acc: 0.3913 (0.3105)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:01:45 - INFO - __main__ -   eta: 4 days, 10:23:29  iter: 145200  global_step: 36300  speed: 1.1 images/sec  loss: 4.1743 (4.6706)  loss_sparsity: 0.3850 (0.4473)  acc: 0.3429 (0.3105)  batch_time: 0.8999 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:02:59 - INFO - __main__ -   eta: 4 days, 10:25:38  iter: 145280  global_step: 36320  speed: 1.1 images/sec  loss: 3.6683 (4.6703)  loss_sparsity: 0.3849 (0.4472)  acc: 0.3448 (0.3105)  batch_time: 0.8998 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:04:12 - INFO - __main__ -   eta: 4 days, 10:29:48  iter: 145360  global_step: 36340  speed: 1.1 images/sec  loss: 2.8142 (4.6699)  loss_sparsity: 0.3849 (0.4472)  acc: 0.4333 (0.3105)  batch_time: 0.8997 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:05:26 - INFO - __main__ -   eta: 4 days, 10:13:04  iter: 145440  global_step: 36360  speed: 1.1 images/sec  loss: 4.4035 (4.6695)  loss_sparsity: 0.3848 (0.4472)  acc: 0.2258 (0.3105)  batch_time: 0.8992 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:06:39 - INFO - __main__ -   eta: 4 days, 10:13:31  iter: 145520  global_step: 36380  speed: 1.1 images/sec  loss: 4.1161 (4.6691)  loss_sparsity: 0.3848 (0.4471)  acc: 0.2857 (0.3106)  batch_time: 0.8995 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:07:53 - INFO - __main__ -   eta: 4 days, 9:42:43  iter: 145600  global_step: 36400  speed: 1.1 images/sec  loss: 3.7402 (4.6686)  loss_sparsity: 0.3847 (0.4471)  acc: 0.3636 (0.3106)  batch_time: 0.8989 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:09:06 - INFO - __main__ -   eta: 4 days, 10:12:46  iter: 145680  global_step: 36420  speed: 1.1 images/sec  loss: 3.9896 (4.6683)  loss_sparsity: 0.3846 (0.4471)  acc: 0.3333 (0.3106)  batch_time: 0.9000 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:10:20 - INFO - __main__ -   eta: 4 days, 10:12:53  iter: 145760  global_step: 36440  speed: 1.1 images/sec  loss: 3.4398 (4.6678)  loss_sparsity: 0.3846 (0.4470)  acc: 0.3929 (0.3107)  batch_time: 0.8988 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:11:33 - INFO - __main__ -   eta: 4 days, 9:43:25  iter: 145840  global_step: 36460  speed: 1.1 images/sec  loss: 3.7974 (4.6673)  loss_sparsity: 0.3845 (0.4470)  acc: 0.2857 (0.3107)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:12:47 - INFO - __main__ -   eta: 4 days, 10:00:35  iter: 145920  global_step: 36480  speed: 1.1 images/sec  loss: 4.1864 (4.6669)  loss_sparsity: 0.3845 (0.4470)  acc: 0.3214 (0.3107)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:14:00 - INFO - __main__ -   eta: 4 days, 10:14:01  iter: 146000  global_step: 36500  speed: 1.1 images/sec  loss: 3.5853 (4.6664)  loss_sparsity: 0.3844 (0.4469)  acc: 0.4348 (0.3108)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:15:14 - INFO - __main__ -   eta: 4 days, 10:08:13  iter: 146080  global_step: 36520  speed: 1.1 images/sec  loss: 4.1657 (4.6660)  loss_sparsity: 0.3844 (0.4469)  acc: 0.3000 (0.3108)  batch_time: 0.8997 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:16:27 - INFO - __main__ -   eta: 4 days, 10:00:41  iter: 146160  global_step: 36540  speed: 1.1 images/sec  loss: 3.3236 (4.6656)  loss_sparsity: 0.3843 (0.4469)  acc: 0.4211 (0.3108)  batch_time: 0.8996 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:17:41 - INFO - __main__ -   eta: 4 days, 10:01:15  iter: 146240  global_step: 36560  speed: 1.1 images/sec  loss: 3.5402 (4.6651)  loss_sparsity: 0.3842 (0.4468)  acc: 0.3913 (0.3109)  batch_time: 0.8986 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:18:54 - INFO - __main__ -   eta: 4 days, 9:28:47  iter: 146320  global_step: 36580  speed: 1.1 images/sec  loss: 3.3902 (4.6646)  loss_sparsity: 0.3842 (0.4468)  acc: 0.3889 (0.3109)  batch_time: 0.8994 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:20:08 - INFO - __main__ -   eta: 4 days, 9:52:23  iter: 146400  global_step: 36600  speed: 1.1 images/sec  loss: 2.8006 (4.6641)  loss_sparsity: 0.3841 (0.4468)  acc: 0.4400 (0.3109)  batch_time: 0.8990 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.34e-05  max mem: 15069
05/19/2025 08:21:21 - INFO - __main__ -   eta: 4 days, 9:34:50  iter: 146480  global_step: 36620  speed: 1.1 images/sec  loss: 3.1421 (4.6637)  loss_sparsity: 0.3841 (0.4467)  acc: 0.3333 (0.3110)  batch_time: 0.9002 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.33e-05  max mem: 15069
05/19/2025 08:22:35 - INFO - __main__ -   eta: 4 days, 10:06:41  iter: 146560  global_step: 36640  speed: 1.1 images/sec  loss: 3.1153 (4.6632)  loss_sparsity: 0.3840 (0.4467)  acc: 0.3913 (0.3110)  batch_time: 0.8998 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.33e-05  max mem: 15069
05/19/2025 08:23:48 - INFO - __main__ -   eta: 4 days, 9:26:48  iter: 146640  global_step: 36660  speed: 1.1 images/sec  loss: 3.5594 (4.6627)  loss_sparsity: 0.3839 (0.4467)  acc: 0.4167 (0.3110)  batch_time: 0.8985 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.33e-05  max mem: 15069
05/19/2025 08:25:02 - INFO - __main__ -   eta: 4 days, 10:06:16  iter: 146720  global_step: 36680  speed: 1.1 images/sec  loss: 3.7551 (4.6622)  loss_sparsity: 0.3839 (0.4466)  acc: 0.3704 (0.3111)  batch_time: 0.8993 (0.9198)  data_time: 0.0002 (0.0003)  lr (Visual Encoder): 1.17e-06  lr (LM): 2.33e-05  max mem: 15069
